time,humid_sht4x,pressure_bmp280,temp_bmp280,temp_sht4x
2025/04/02 19:37:00,50,1006.98,40.88,40.07
2025/04/02 19:38:00,50.28,1006.98,40.88,39.81
2025/04/02 19:39:00,49.87,1006.98,41.03,40.02
2025/04/02 19:40:00,49.62,1007.02,40.77,40.15
2025/04/02 19:41:00,48.43,1007.02,40.84,41.07
2025/04/02 19:42:00,49.87,1007.02,40.66,40.12
2025/04/02 19:43:00,50.56,1007.04,40.47,39.78
2025/04/02 19:44:00,50.48,1007.04,40.27,39.77
2025/04/02 19:45:00,50.99,1007.04,40.22,39.55
2025/04/02 19:46:00,51.11,1007.05,40.32,39.54
2025/04/02 19:47:00,51.85,1007.07,40.09,39.16
2025/04/02 19:48:00,51.37,1007.12,40.11,39.43
2025/04/02 19:49:00,51.87,1007.1,40.04,39.17
2025/04/02 19:50:00,51.99,1007.13,40.05,39.08
2025/04/02 19:51:00,51.71,1007.16,40.08,39.26
2025/04/02 19:52:00,51.55,1007.14,40.12,39.32
2025/04/02 19:53:00,49.83,1007.11,40.32,40.29
2025/04/02 19:54:00,50.25,1007.15,40.37,40.06
2025/04/02 19:55:00,50.2,1007.19,40.51,40.03
2025/04/02 19:56:00,50.21,1007.15,40.72,39.95
2025/04/02 19:57:00,50.32,1007.22,40.66,39.86
2025/04/02 19:58:00,50.44,1007.2,40.63,39.86
2025/04/02 19:59:00,50.95,1007.22,40.84,39.7
2025/04/02 20:00:00,50.45,1007.26,41.09,39.96
2025/04/02 20:01:00,50.3,1007.28,41.25,40.07
2025/04/02 20:02:00,49.74,1007.32,40.83,40.31
2025/04/02 20:03:00,50.58,1007.33,40.83,39.94
2025/04/02 20:04:00,50.4,1007.37,40.72,40.04
2025/04/02 20:05:00,50.97,1007.38,40.81,39.82
2025/04/02 20:06:00,48.32,1007.35,42.6,41.28
2025/04/02 20:07:00,46.64,1007.26,44.08,42.11
2025/04/02 20:08:00,45.76,1007.21,44.78,42.62
2025/04/02 20:09:00,45.19,1007.27,45.29,43.01
2025/04/02 20:10:00,44.6,1007.26,45.69,43.33
2025/04/02 20:11:00,44.27,1007.27,45.86,43.43
2025/04/02 20:12:00,43.74,1007.23,46.08,43.76
2025/04/02 20:13:00,43.94,1007.24,46.07,43.69
2025/04/02 20:14:00,43.69,1007.3,46.22,43.81
2025/04/02 20:15:00,43.71,1007.33,46.35,43.9
2025/04/02 20:16:00,43.61,1007.32,46.14,43.87
2025/04/02 20:17:00,43.81,1007.34,46.11,43.75
2025/04/02 20:18:00,43.87,1007.35,46.33,43.8
2025/04/02 20:19:00,43.83,1007.35,46.19,43.79
2025/04/02 20:20:00,43.89,1007.4,46.17,43.71
2025/04/02 20:21:00,43.75,1007.39,46.2,43.77
2025/04/02 20:22:00,43.65,1007.45,46.09,43.85
2025/04/02 20:23:00,44.03,1007.42,46.34,43.81
2025/04/02 20:24:00,43.48,1007.44,46.21,43.92
2025/04/02 20:25:00,44.08,1007.41,46.36,43.83
2025/04/02 20:26:00,44.24,1007.48,46.09,43.64
2025/04/02 20:27:00,43.98,1007.44,46.27,43.73
2025/04/02 20:28:00,43.94,1007.46,46.17,43.73
2025/04/02 20:29:00,43.7,1007.53,46.11,43.9
2025/04/02 20:30:00,44.07,1007.48,46.22,43.8
2025/04/02 20:31:00,43.44,1007.52,46.28,44.03
2025/04/02 20:32:00,43.65,1007.55,46.28,43.99
2025/04/02 20:33:00,43.66,1007.58,46.33,43.95
2025/04/02 20:34:00,43.73,1007.58,46.18,43.86
2025/04/02 20:35:00,43.82,1007.55,46.3,43.9
2025/04/02 20:36:00,43.7,1007.6,46.31,44
2025/04/02 20:37:00,44.36,1007.58,46.32,43.8
2025/04/02 20:38:00,43.86,1007.56,46.29,43.87
2025/04/02 20:39:00,44.25,1007.59,46.23,43.7
2025/04/02 20:40:00,44.04,1007.59,46.28,43.87
2025/04/02 20:41:00,43.8,1007.64,46.17,43.84
2025/04/02 20:42:00,44.02,1007.62,46.27,43.83
2025/04/02 20:43:00,44.12,1007.63,46.31,43.77
2025/04/02 20:44:00,44.42,1007.67,46.17,43.74
2025/04/02 20:45:00,44.22,1007.66,46.18,43.89
2025/04/02 20:46:00,44.13,1007.65,46.16,43.74
2025/04/02 20:47:00,44.21,1007.62,46.38,43.74
2025/04/02 20:48:00,44.13,1007.64,46.16,43.8
2025/04/02 20:49:00,44.69,1007.68,46.01,43.57
2025/04/02 20:50:00,44.32,1007.69,46.15,43.71
2025/04/02 20:51:00,44.01,1007.63,46.29,43.88
2025/04/02 20:52:00,44.12,1007.64,46.25,43.83
2025/04/02 20:53:00,44.41,1007.74,46.27,43.79
2025/04/02 20:54:00,44.66,1007.64,46.14,43.63
2025/04/02 20:55:00,44.14,1007.74,46.2,43.83
2025/04/02 20:56:00,44.24,1007.68,46.18,43.75
2025/04/02 20:57:00,44.98,1007.72,46.24,43.69
2025/04/02 20:58:00,44.13,1007.65,45.96,43.88
2025/04/02 20:59:00,44.04,1007.75,46.07,43.87
2025/04/02 21:00:00,44.85,1007.75,45.57,43.44
2025/04/02 21:01:00,43.95,1007.75,45.92,43.95
2025/04/02 21:02:00,44.3,1007.71,46.34,43.85
2025/04/02 21:03:00,44.38,1007.8,45.57,43.81
2025/04/02 21:04:00,44.17,1007.8,46.03,43.97
2025/04/02 21:05:00,44.32,1007.83,46.03,43.81
2025/04/02 21:06:00,44.75,1007.88,45.88,43.59
2025/04/02 21:07:00,43.78,1007.98,45.73,44.24
2025/04/02 21:08:00,44.11,1007.94,46,44.01
2025/04/02 21:09:00,45.04,1007.99,45.79,43.44
2025/04/02 21:10:00,44.16,1007.96,45.99,43.91
2025/04/02 21:11:00,44.27,1007.97,46.24,43.88
2025/04/02 21:12:00,44.39,1007.98,46.31,43.9
2025/04/02 21:13:00,44.52,1007.87,46.42,43.99
2025/04/02 21:14:00,44.73,1007.98,46.21,43.69
2025/04/02 21:15:00,44.78,1007.93,46.44,43.7
2025/04/02 21:16:00,44.6,1007.98,46.34,43.76
2025/04/02 21:17:00,44.49,1007.96,46.29,43.76
2025/04/02 21:18:00,44.51,1007.97,46.32,43.79
2025/04/02 21:19:00,44.53,1007.98,46.21,43.74
2025/04/02 21:20:00,44.46,1008.02,46.25,43.77
2025/04/02 21:21:00,44.63,1008.01,46.18,43.65
2025/04/02 21:22:00,44.35,1008.01,46.36,43.99
2025/04/02 21:23:00,44.57,1008.01,46.15,43.75
2025/04/02 21:24:00,44.71,1008.02,45.9,43.6
2025/04/02 21:25:00,44.84,1008.03,46.09,43.62
2025/04/02 21:26:00,44.58,1008.04,46.31,43.69
2025/04/02 21:27:00,44.66,1008.06,46.05,43.63
2025/04/02 21:28:00,44.37,1008.1,46.33,43.87
2025/04/02 21:29:00,44.86,1008.11,46.17,43.61
2025/04/02 21:30:00,44.93,1008.14,45.93,43.51
2025/04/02 21:31:00,45.03,1008.14,46.1,43.53
2025/04/02 21:32:00,44.98,1008.18,45.89,43.55
2025/04/02 21:33:00,44.56,1008.19,45.77,43.93
2025/04/02 21:34:00,44.85,1008.18,45.94,43.67
2025/04/02 21:35:00,45.01,1008.22,45.99,43.52
2025/04/02 21:36:00,44.93,1008.2,46.11,43.56
2025/04/02 21:37:00,44.8,1008.21,46.21,43.6
2025/04/02 21:38:00,45.16,1008.29,46,43.48
2025/04/02 21:39:00,44.7,1008.26,46.07,43.64
2025/04/02 21:40:00,44.85,1008.29,46.28,43.81
2025/04/02 21:41:00,44.98,1008.29,46.04,43.51
2025/04/02 21:42:00,44.72,1008.34,46.03,43.67
2025/04/02 21:43:00,44.67,1008.36,46.01,43.67
2025/04/02 21:44:00,45.05,1008.32,46.11,43.49
2025/04/02 21:45:00,44.94,1008.37,45.8,43.51
2025/04/02 21:46:00,45.01,1008.4,45.99,43.56
2025/04/02 21:47:00,44.79,1008.41,45.98,43.62
2025/04/02 21:48:00,45.11,1008.37,45.8,43.46
2025/04/02 21:49:00,45.08,1008.4,45.97,43.47
2025/04/02 21:50:00,45,1008.41,45.84,43.45
2025/04/02 21:51:00,44.9,1008.46,45.86,43.56
2025/04/02 21:52:00,45.31,1008.52,46.15,43.62
2025/04/02 21:53:00,44.86,1008.47,46.01,43.56
2025/04/02 21:54:00,45.28,1008.45,45.88,43.39
2025/04/02 21:55:00,44.96,1008.47,45.82,43.54
2025/04/02 21:56:00,45.09,1008.53,45.69,43.44
2025/04/02 21:57:00,45.13,1008.53,45.66,43.43
2025/04/02 21:58:00,45.01,1008.51,45.73,43.47
2025/04/02 21:59:00,44.85,1008.51,45.88,43.56
2025/04/02 22:00:00,44.84,1008.53,45.93,43.56
2025/04/02 22:01:00,44.98,1008.54,45.73,43.49
2025/04/02 22:02:00,45.07,1008.58,45.72,43.45
2025/04/02 22:03:00,44.88,1008.56,45.95,43.62
2025/04/02 22:04:00,44.77,1008.58,46,43.69
2025/04/02 22:05:00,44.7,1008.64,46,43.71
2025/04/02 22:06:00,45.01,1008.63,45.86,43.51
2025/04/02 22:07:00,45.02,1008.61,45.73,43.45
2025/04/02 22:08:00,44.99,1008.67,45.71,43.46
2025/04/02 22:09:00,45.01,1008.67,45.61,43.43
2025/04/02 22:10:00,45.18,1008.7,45.83,43.49
2025/04/02 22:11:00,44.92,1008.65,45.7,43.5
2025/04/02 22:12:00,44.72,1008.69,45.8,43.55
2025/04/02 22:13:00,45.19,1008.68,45.37,43.25
2025/04/02 22:14:00,49.94,1008.85,41.97,40.76
2025/04/02 22:15:00,52.28,1008.92,40.43,39.45
2025/04/02 22:16:00,52.15,1008.94,40.09,39.81
2025/04/02 22:17:00,53.5,1008.91,39.67,39.21
2025/04/02 22:18:00,54.37,1008.93,39.3,38.81
2025/04/02 22:19:00,54.9,1008.92,39.14,38.35
2025/04/02 22:20:00,54.86,1008.98,39.01,38.47
2025/04/02 22:21:00,55.47,1009,38.92,38.19
2025/04/02 22:22:00,56.25,1009,38.62,37.94
2025/04/02 22:23:00,55.77,1009.02,38.66,38.2
2025/04/02 22:24:00,56.14,1009.04,38.76,38.02
2025/04/02 22:25:00,56.26,1009.05,38.57,38.12
2025/04/02 22:26:00,56.75,1009.06,38.67,37.85
2025/04/02 22:27:00,56.59,1009.09,38.7,37.84
2025/04/02 22:28:00,56.79,1009.08,38.84,37.71
2025/04/02 22:29:00,57.16,1009.09,38.62,37.78
2025/04/02 22:30:00,57.46,1009.12,38.49,37.57
2025/04/02 22:31:00,56.18,1009.07,38.77,38.14
2025/04/02 22:32:00,55.76,1009.1,38.83,38.3
2025/04/02 22:33:00,56.02,1009.15,38.81,38.3
2025/04/02 22:34:00,56.52,1009.14,38.71,38.17
2025/04/02 22:35:00,56.77,1009.15,38.67,37.97
2025/04/02 22:36:00,56.6,1009.13,38.74,38.05
2025/04/02 22:37:00,56.59,1009.16,38.75,38.05
2025/04/02 22:38:00,56.59,1009.12,38.75,38.02
2025/04/02 22:39:00,57.44,1009.16,38.56,37.81
2025/04/02 22:40:00,56.19,1009.13,38.79,38.31
2025/04/02 22:41:00,54.35,1009.05,40.57,39.28
2025/04/02 22:42:00,51.08,1009.02,42.25,40.76
2025/04/02 22:43:00,49.13,1009.04,42.92,41.77
2025/04/02 22:44:00,48.34,1009.04,43.89,42.15
2025/04/02 22:45:00,47.65,1009.04,44.24,42.52
2025/04/02 22:46:00,50.56,1009.13,41.96,41
2025/04/02 22:47:00,52.4,1009.15,41.56,40.08
2025/04/02 22:48:00,53.02,1009.18,40.82,39.77
2025/04/02 22:49:00,53.36,1009.19,40.62,39.67
2025/04/02 22:50:00,53.39,1009.19,40.63,39.63
2025/04/02 22:51:00,53.5,1009.16,40.68,39.75
2025/04/02 22:52:00,53.74,1009.19,40.79,39.51
2025/04/02 22:53:00,53.88,1009.21,40.87,39.51
2025/04/02 22:54:00,50.72,1009.13,42.59,41.05
2025/04/02 22:55:00,48.96,1009.11,43.8,41.95
2025/04/02 22:56:00,48.02,1009.12,44.57,42.62
2025/04/02 22:57:00,46.79,1009.04,45.15,43.16
2025/04/02 22:58:00,46.19,1009.06,45.59,43.38
2025/04/02 22:59:00,46.09,1009.07,45.75,43.46
2025/04/02 23:00:00,46.28,1009.08,45.88,43.43
2025/04/02 23:01:00,45.69,1009.14,46.04,43.68
2025/04/02 23:02:00,45.53,1009.09,46.14,43.78
2025/04/02 23:03:00,45.51,1009.14,46.23,43.75
2025/04/02 23:04:00,45.32,1009.11,46.26,43.8
2025/04/02 23:05:00,44.97,1009.14,46.34,43.99
2025/04/02 23:06:00,44.98,1009.13,46.43,44.01
2025/04/02 23:07:00,45.2,1009.11,46.44,43.82
2025/04/02 23:08:00,44.7,1009.15,46.5,44.12
2025/04/02 23:09:00,44.67,1009.15,46.54,44.12
2025/04/02 23:10:00,44.8,1009.13,46.42,44.03
2025/04/02 23:11:00,45.39,1009.15,45.95,43.83
2025/04/02 23:12:00,44.8,1009.19,46.37,44.14
2025/04/02 23:13:00,45.04,1009.12,46.36,44.01
2025/04/02 23:14:00,44.82,1009.13,46.46,44.07
2025/04/02 23:15:00,44.7,1009.06,46.71,44.11
2025/04/02 23:16:00,44.6,1009.02,46.66,44.2
2025/04/02 23:17:00,44.63,1009.07,46.48,44.14
2025/04/02 23:18:00,44.62,1009,46.61,44.12
2025/04/02 23:19:00,44.69,1009.02,46.42,44.14
2025/04/02 23:20:00,44.61,1009.02,46.55,44.1
2025/04/02 23:21:00,44.75,1008.99,46.55,44.02
2025/04/02 23:22:00,44.79,1008.97,46.44,43.98
2025/04/02 23:23:00,44.62,1009.01,46.43,44.07
2025/04/02 23:24:00,44.56,1009.03,46.43,44.1
2025/04/02 23:25:00,44.58,1009.02,46.3,44.08
2025/04/02 23:26:00,44.6,1008.99,46.36,44.07
2025/04/02 23:27:00,44.49,1008.99,46.46,44.1
2025/04/02 23:28:00,44.35,1008.97,46.48,44.17
2025/04/02 23:29:00,44.46,1008.97,46.47,44.11
2025/04/02 23:30:00,44.42,1008.97,46.51,44.1
2025/04/02 23:31:00,44.45,1009,46.39,44.06
2025/04/02 23:32:00,44.39,1009,46.6,44.1
2025/04/02 23:33:00,44.41,1009.02,46.26,44.07
2025/04/02 23:34:00,44.34,1008.99,46.36,44.1
2025/04/02 23:35:00,44.44,1009,46.39,44.03
2025/04/02 23:36:00,44.43,1009.04,46.39,43.93
2025/04/02 23:37:00,44.32,1009.02,46.42,44.08
2025/04/02 23:38:00,44.25,1008.93,46.43,44.14
2025/04/02 23:39:00,44.43,1008.96,46.67,43.96
2025/04/02 23:40:00,44.27,1008.89,46.42,44.07
2025/04/02 23:41:00,44.27,1008.91,46.64,44.08
2025/04/02 23:42:00,44.22,1008.93,46.4,44.11
2025/04/02 23:43:00,44.3,1008.94,46.33,44.06
2025/04/02 23:44:00,44.27,1008.95,46.33,44.06
2025/04/02 23:45:00,44.23,1008.89,46.47,44.03
2025/04/02 23:46:00,44.23,1008.91,46.64,44.05
2025/04/02 23:47:00,44.19,1008.9,46.53,44.08
2025/04/02 23:48:00,44.09,1008.88,46.48,44.08
2025/04/02 23:49:00,44.25,1008.89,46.32,44.02
2025/04/02 23:50:00,44.31,1008.85,46.47,43.93
2025/04/02 23:51:00,44.22,1008.83,46.53,43.99
2025/04/02 23:52:00,44.18,1008.86,46.41,44
2025/04/02 23:53:00,44.08,1008.81,46.61,44.01
2025/04/02 23:54:00,44.13,1008.82,46.54,43.97
2025/04/02 23:55:00,44.06,1008.81,46.41,43.98
2025/04/02 23:56:00,43.96,1008.86,46.08,44.07
2025/04/02 23:57:00,44.1,1008.81,46.53,43.99
2025/04/02 23:58:00,43.99,1008.84,46.56,43.96
2025/04/02 23:59:00,44.08,1008.81,46.48,43.98
2025/04/03 00:00:00,43.94,1008.86,46.38,44.04
2025/04/03 00:01:00,43.89,1008.78,46.34,44.05
2025/04/03 00:02:00,43.9,1008.76,46.46,44.02
2025/04/03 00:03:00,43.92,1008.79,46.28,44.05
2025/04/03 00:04:00,43.96,1008.76,46.47,43.99
2025/04/03 00:05:00,43.87,1008.77,46.47,44.03
2025/04/03 00:06:00,43.87,1008.75,46.62,44
2025/04/03 00:07:00,43.77,1008.79,46.3,44.04
2025/04/03 00:08:00,43.87,1008.75,46.65,43.99
2025/04/03 00:09:00,43.75,1008.79,46.26,44.07
2025/04/03 00:10:00,43.79,1008.74,46.46,44.02
2025/04/03 00:11:00,43.83,1008.72,46.51,43.95
2025/04/03 00:12:00,43.81,1008.71,46.42,43.99
2025/04/03 00:13:00,43.8,1008.69,46.45,43.96
2025/04/03 00:14:00,43.74,1008.73,46.41,44.02
2025/04/03 00:15:00,43.77,1008.7,46.5,43.98
2025/04/03 00:16:00,43.77,1008.71,46.55,44
2025/04/03 00:17:00,43.73,1008.71,46.64,43.95
2025/04/03 00:18:00,43.73,1008.67,46.46,44.03
2025/04/03 00:19:00,43.73,1008.69,46.49,43.98
2025/04/03 00:20:00,43.65,1008.66,46.54,43.98
2025/04/03 00:21:00,43.75,1008.64,46.6,43.94
2025/04/03 00:22:00,43.77,1008.63,46.36,43.93
2025/04/03 00:23:00,43.71,1008.63,46.59,43.96
2025/04/03 00:24:00,43.63,1008.67,46.12,44
2025/04/03 00:25:00,43.69,1008.61,46.57,43.95
2025/04/03 00:26:00,43.7,1008.6,46.57,43.95
2025/04/03 00:27:00,43.63,1008.6,46.46,43.97
2025/04/03 00:28:00,43.68,1008.59,46.51,43.95
2025/04/03 00:29:00,43.63,1008.59,46.53,43.97
2025/04/03 00:30:00,43.59,1008.59,46.34,43.97
2025/04/03 00:31:00,43.67,1008.53,46.42,43.91
2025/04/03 00:32:00,43.64,1008.57,46.18,43.99
2025/04/03 00:33:00,43.71,1008.55,46.46,43.91
2025/04/03 00:34:00,43.59,1008.59,46.43,43.96
2025/04/03 00:35:00,43.63,1008.55,46.55,43.92
2025/04/03 00:36:00,43.59,1008.52,46.18,43.96
2025/04/03 00:37:00,43.7,1008.55,46.53,43.87
2025/04/03 00:38:00,43.75,1008.51,46.58,43.86
2025/04/03 00:39:00,43.57,1008.51,46.52,43.94
2025/04/03 00:40:00,43.6,1008.52,46.2,43.96
2025/04/03 00:41:00,43.69,1008.48,46.45,43.86
2025/04/03 00:42:00,43.68,1008.52,46.23,43.89
2025/04/03 00:43:00,43.61,1008.46,46.35,43.88
2025/04/03 00:44:00,43.67,1008.49,46.56,43.86
2025/04/03 00:45:00,43.53,1008.45,46.45,43.92
2025/04/03 00:46:00,43.59,1008.44,46.53,43.87
2025/04/03 00:47:00,43.62,1008.42,46.56,43.86
2025/04/03 00:48:00,43.58,1008.44,46.26,43.86
2025/04/03 00:49:00,43.6,1008.43,46.51,43.83
2025/04/03 00:50:00,43.59,1008.45,46.53,43.83
2025/04/03 00:51:00,43.42,1008.46,46.48,43.91
2025/04/03 00:52:00,43.48,1008.44,46.43,43.88
2025/04/03 00:53:00,43.61,1008.39,46.44,43.84
2025/04/03 00:54:00,43.61,1008.41,46.47,43.8
2025/04/03 00:55:00,43.56,1008.43,46.43,43.84
2025/04/03 00:56:00,43.6,1008.43,46.25,43.81
2025/04/03 00:57:00,43.65,1008.45,46.47,43.78
2025/04/03 00:58:00,43.55,1008.41,46.32,43.83
2025/04/03 00:59:00,43.58,1008.39,46.36,43.79
2025/04/03 01:00:00,43.45,1008.38,46.28,43.87
2025/04/03 01:01:00,43.45,1008.39,46.44,43.86
2025/04/03 01:02:00,43.48,1008.33,46.41,43.81
2025/04/03 01:03:00,43.56,1008.35,46.45,43.8
2025/04/03 01:04:00,43.47,1008.31,46.47,43.83
2025/04/03 01:05:00,43.4,1008.34,46,43.89
2025/04/03 01:06:00,43.52,1008.28,46.26,43.82
2025/04/03 01:07:00,43.35,1008.25,46.34,43.74
2025/04/03 01:08:00,43.39,1008.28,46.04,43.86
2025/04/03 01:09:00,43.47,1008.26,46.03,43.8
2025/04/03 01:10:00,43.43,1008.26,45.95,43.77
2025/04/03 01:11:00,43.55,1008.26,46.27,43.72
2025/04/03 01:12:00,43.46,1008.24,46.35,43.74
2025/04/03 01:13:00,43.49,1008.17,46.38,43.77
2025/04/03 01:14:00,43.37,1008.21,46.28,43.8
2025/04/03 01:15:00,43.27,1008.15,46.18,43.79
2025/04/03 01:16:00,43.37,1008.18,46.25,43.78
2025/04/03 01:17:00,43.47,1008.18,46.24,43.71
2025/04/03 01:18:00,43.11,1008.14,46.16,43.73
2025/04/03 01:19:00,43.48,1008.17,46.32,43.69
2025/04/03 01:20:00,43.36,1008.17,46.18,43.78
2025/04/03 01:21:00,43.37,1008.16,46.04,43.77
2025/04/03 01:22:00,43.41,1008.18,46.31,43.71
2025/04/03 01:23:00,43.18,1008.14,46.11,43.74
2025/04/03 01:24:00,43.09,1008.12,46.32,43.66
2025/04/03 01:25:00,43.4,1008.12,46.38,43.67
2025/04/03 01:26:00,43.25,1008.12,46.35,43.67
2025/04/03 01:27:00,43.24,1008.1,46.35,43.74
2025/04/03 01:28:00,43.24,1008.1,46.28,43.72
2025/04/03 01:29:00,43.16,1008.1,46.16,43.73
2025/04/03 01:30:00,43.05,1008.07,46.27,43.67
2025/04/03 01:31:00,43.08,1008.09,45.92,43.77
2025/04/03 01:32:00,43.19,1008.05,46.26,43.71
2025/04/03 01:33:00,43.06,1008.03,46.05,43.75
2025/04/03 01:34:00,43.03,1008,46.29,43.69
2025/04/03 01:35:00,43.08,1008.04,46.09,43.67
2025/04/03 01:36:00,42.81,1008.02,46.08,43.55
2025/04/03 01:37:00,42.93,1008.04,45.68,43.7
2025/04/03 01:38:00,42.83,1008.07,45.84,43.68
2025/04/03 01:39:00,43.15,1007.99,46.29,43.54
2025/04/03 01:40:00,42.76,1007.97,46.31,43.57
2025/04/03 01:41:00,43.04,1007.98,46.18,43.59
2025/04/03 01:42:00,42.87,1007.96,46.02,43.67
2025/04/03 01:43:00,42.98,1007.97,46.18,43.61
2025/04/03 01:44:00,42.94,1007.96,46.05,43.69
2025/04/03 01:45:00,42.96,1007.95,46.19,43.65
2025/04/03 01:46:00,42.84,1007.92,46,43.68
2025/04/03 01:47:00,42.58,1007.94,46.18,43.58
2025/04/03 01:48:00,42.83,1007.89,46.28,43.43
2025/04/03 01:49:00,42.84,1007.91,46.21,43.51
2025/04/03 01:50:00,42.82,1007.87,46.02,43.61
2025/04/03 01:51:00,42.89,1007.82,45.98,43.61
2025/04/03 01:52:00,42.87,1007.81,45.99,43.62
2025/04/03 01:53:00,42.87,1007.83,45.98,43.63
2025/04/03 01:54:00,42.69,1007.8,45.91,43.67
2025/04/03 01:55:00,42.89,1007.77,46.22,43.6
2025/04/03 01:56:00,42.91,1007.77,46.26,43.6
2025/04/03 01:57:00,42.82,1007.79,46.17,43.64
2025/04/03 01:58:00,42.89,1007.76,46.22,43.6
2025/04/03 01:59:00,42.87,1007.72,46.31,43.62
2025/04/03 02:00:00,42.77,1007.72,46.09,43.67
2025/04/03 02:01:00,42.83,1007.71,46.18,43.67
2025/04/03 02:02:00,42.79,1007.7,46.29,43.68
2025/04/03 02:03:00,42.84,1007.74,46.24,43.67
2025/04/03 02:04:00,42.81,1007.68,46.19,43.69
2025/04/03 02:05:00,42.89,1007.7,46.11,43.65
2025/04/03 02:06:00,42.94,1007.68,46.1,43.63
2025/04/03 02:07:00,42.92,1007.69,46.17,43.64
2025/04/03 02:08:00,42.94,1007.65,46.28,43.65
2025/04/03 02:09:00,42.97,1007.63,46.18,43.62
2025/04/03 02:10:00,42.93,1007.61,45.95,43.69
2025/04/03 02:11:00,42.91,1007.64,46,43.67
2025/04/03 02:12:00,42.94,1007.59,45.98,43.69
2025/04/03 02:13:00,43.02,1007.57,46.08,43.62
2025/04/03 02:14:00,43.06,1007.54,46.23,43.58
2025/04/03 02:15:00,43,1007.58,46.16,43.61
2025/04/03 02:16:00,42.95,1007.57,46.14,43.68
2025/04/03 02:17:00,42.96,1007.54,46.29,43.64
2025/04/03 02:18:00,43.02,1007.5,46.24,43.63
2025/04/03 02:19:00,42.96,1007.53,46.1,43.65
2025/04/03 02:20:00,43.04,1007.54,46.03,43.62
2025/04/03 02:21:00,43.01,1007.55,46.15,43.65
2025/04/03 02:22:00,43.09,1007.51,46.07,43.62
2025/04/03 02:23:00,43.1,1007.54,46.03,43.61
2025/04/03 02:24:00,43.06,1007.54,45.95,43.65
2025/04/03 02:25:00,43.07,1007.55,46.04,43.64
2025/04/03 02:26:00,43.1,1007.57,46.07,43.62
2025/04/03 02:27:00,43.06,1007.54,45.93,43.67
2025/04/03 02:28:00,43.17,1007.57,46.04,43.61
2025/04/03 02:29:00,43.13,1007.55,46.1,43.6
2025/04/03 02:30:00,43.17,1007.52,46.08,43.62
2025/04/03 02:31:00,43.24,1007.55,45.93,43.6
2025/04/03 02:32:00,43.19,1007.53,46.14,43.61
2025/04/03 02:33:00,43.28,1007.46,46.14,43.55
2025/04/03 02:34:00,43.2,1007.43,46.16,43.59
2025/04/03 02:35:00,43.19,1007.45,45.91,43.64
2025/04/03 02:36:00,43.2,1007.5,46.08,43.58
2025/04/03 02:37:00,43.2,1007.45,46.21,43.6
2025/04/03 02:38:00,43.27,1007.41,46.15,43.57
2025/04/03 02:39:00,43.3,1007.46,46.02,43.54
2025/04/03 02:40:00,43.29,1007.49,46.04,43.57
2025/04/03 02:41:00,43.27,1007.46,45.98,43.57
2025/04/03 02:42:00,43.26,1007.48,45.99,43.6
2025/04/03 02:43:00,43.31,1007.48,46.07,43.6
2025/04/03 02:44:00,43.25,1007.43,45.82,43.62
2025/04/03 02:45:00,43.43,1007.48,46.01,43.51
2025/04/03 02:46:00,43.36,1007.41,45.89,43.56
2025/04/03 02:47:00,43.36,1007.41,45.93,43.53
2025/04/03 02:48:00,43.35,1007.42,45.91,43.56
2025/04/03 02:49:00,43.33,1007.41,45.99,43.56
2025/04/03 02:50:00,43.39,1007.38,46.01,43.57
2025/04/03 02:51:00,43.4,1007.32,46.16,43.54
2025/04/03 02:52:00,43.36,1007.36,46.22,43.53
2025/04/03 02:53:00,43.47,1007.32,46.1,43.49
2025/04/03 02:54:00,43.36,1007.38,45.9,43.53
2025/04/03 02:55:00,43.33,1007.37,45.92,43.54
2025/04/03 02:56:00,43.39,1007.34,46.14,43.53
2025/04/03 02:57:00,43.35,1007.34,46.17,43.55
2025/04/03 02:58:00,43.36,1007.38,45.87,43.54
2025/04/03 02:59:00,43.42,1007.38,46.03,43.5
2025/04/03 03:00:00,43.26,1007.43,45.59,43.57
2025/04/03 03:01:00,43.44,1007.39,45.93,43.48
2025/04/03 03:02:00,43.44,1007.38,46.07,43.48
2025/04/03 03:03:00,43.4,1007.41,46.08,43.49
2025/04/03 03:04:00,43.38,1007.41,46,43.49
2025/04/03 03:05:00,43.38,1007.42,46.06,43.47
2025/04/03 03:06:00,43.34,1007.37,45.85,43.54
2025/04/03 03:07:00,43.39,1007.4,45.95,43.49
2025/04/03 03:08:00,43.39,1007.39,45.73,43.49
2025/04/03 03:09:00,43.38,1007.34,45.98,43.48
2025/04/03 03:10:00,43.42,1007.37,45.9,43.47
2025/04/03 03:11:00,43.37,1007.37,45.89,43.46
2025/04/03 03:12:00,43.47,1007.4,45.98,43.44
2025/04/03 03:13:00,43.45,1007.37,46.03,43.4
2025/04/03 03:14:00,43.44,1007.4,45.82,43.45
2025/04/03 03:15:00,43.36,1007.37,45.92,43.48
2025/04/03 03:16:00,43.36,1007.36,45.93,43.4
2025/04/03 03:17:00,43.42,1007.37,46.02,43.38
2025/04/03 03:18:00,43.43,1007.39,45.99,43.39
2025/04/03 03:19:00,43.36,1007.4,45.89,43.41
2025/04/03 03:20:00,43.35,1007.4,45.93,43.41
2025/04/03 03:21:00,43.31,1007.44,45.68,43.43
2025/04/03 03:22:00,43.37,1007.43,45.9,43.4
2025/04/03 03:23:00,43.35,1007.43,46.03,43.43
